Date,Time,EthSourceHwAddress,Eth.DestinationHwAddress,IPSourceAddress,TCPSourcePort,IPDestinationAddress,TCPDestinationPort,IPTotalLength,TCPSyn,TCPFin,TCPAck,TCPWindowSize,TCPAcknowledgmentNumber,TCPSequenceNumber,IPTimeToLive
2019-07-04,05-34-40-049,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37587,1500,False,False,True,64240,2328314660,1888439629,128
2019-07-04,05-34-40-049,50E549D02BD2,000C2916D761,192.168.137.10,37587,10.0.0.1,3128,40,False,False,True,64240,1888441089,2328314660,128
2019-07-04,05-34-40-049,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37587,509,False,False,True,64240,2328314660,1888441089,128
2019-07-04,05-34-40-050,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37587,1500,False,False,True,64240,2328314660,1888441558,128
2019-07-04,05-34-40-050,50E549D02BD2,000C2916D761,192.168.137.10,37587,10.0.0.1,3128,40,False,False,True,64240,1888443018,2328314660,128
2019-07-04,05-34-40-050,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37587,1500,False,False,True,64240,2328314660,1888443018,128
2019-07-04,05-34-40-050,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37587,592,False,False,True,64240,2328314660,1888444478,128
2019-07-04,05-34-40-050,50E549D02BD2,000C2916D761,192.168.137.10,37587,10.0.0.1,3128,40,False,False,True,64240,1888445030,2328314660,128
2019-07-04,05-34-40-050,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37587,1500,False,False,True,64240,2328314660,1888445030,128
2019-07-04,05-34-40-050,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37587,1491,False,False,True,64240,2328314660,1888446490,128
2019-07-04,05-34-40-050,50E549D02BD2,000C2916D761,192.168.137.10,37587,10.0.0.1,3128,40,False,False,True,64240,1888447941,2328314660,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,52,True,False,False,8192,0,3705759385,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,44,True,False,True,64240,3705759386,573981846,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,40,False,False,True,64240,573981847,3705759386,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,150,False,False,True,64240,573981847,3705759386,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,40,False,False,True,64240,3705759496,573981847,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,52,True,False,False,8192,0,3303647495,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,44,True,False,True,64240,3303647496,1055594618,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055594619,3303647496,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,150,False,False,True,64240,1055594619,3303647496,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,40,False,False,True,64240,3303647606,1055594619,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,52,True,False,False,8192,0,2077608582,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,44,True,False,True,64240,2077608583,727279755,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727279756,2077608583,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,150,False,False,True,64240,727279756,2077608583,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,40,False,False,True,64240,2077608693,727279756,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37603,10.0.0.1,3128,52,True,False,False,8192,0,153382018,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,44,True,False,True,64240,153382019,305293687,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37603,10.0.0.1,3128,40,False,False,True,64240,305293688,153382019,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37603,10.0.0.1,3128,150,False,False,True,64240,305293688,153382019,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,40,False,False,True,64240,153382129,305293688,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,79,False,False,True,64240,3705759496,573981847,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,79,False,False,True,64240,2077608693,727279756,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,240,False,False,True,64201,573981886,3705759496,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,236,False,False,True,64201,727279795,2077608693,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,40,False,False,True,64240,3705759696,573981886,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,40,False,False,True,64240,2077608889,727279795,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,79,False,False,True,64240,3303647606,1055594619,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,236,False,False,True,64201,1055594658,3303647606,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,40,False,False,True,64240,3303647802,1055594658,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,79,False,False,True,64240,153382129,305293688,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37603,10.0.0.1,3128,240,False,False,True,64201,305293727,153382129,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,40,False,False,True,64240,153382329,305293727,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077608889,727279795,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077608889,727281255,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727282715,2077608889,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077608889,727282715,128
2019-07-04,05-34-40-321,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,278,False,False,True,64240,2077608889,727284175,128
2019-07-04,05-34-40-321,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727284413,2077608889,128
2019-07-04,05-34-40-326,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,166,False,False,True,64240,727284413,2077608889,128
2019-07-04,05-34-40-326,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,40,False,False,True,64240,2077609015,727284413,128
2019-07-04,05-34-40-326,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705759696,573981886,128
2019-07-04,05-34-40-326,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705759696,573983346,128
2019-07-04,05-34-40-326,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,40,False,False,True,64240,573984806,3705759696,128
2019-07-04,05-34-40-326,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705759696,573984806,128
2019-07-04,05-34-40-326,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,277,False,False,True,64240,3705759696,573986266,128
2019-07-04,05-34-40-326,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,40,False,False,True,64240,573986503,3705759696,128
2019-07-04,05-34-40-329,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,166,False,False,True,64240,573986503,3705759696,128
2019-07-04,05-34-40-329,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,40,False,False,True,64240,3705759822,573986503,128
2019-07-04,05-34-40-329,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303647802,1055594658,128
2019-07-04,05-34-40-329,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303647802,1055596118,128
2019-07-04,05-34-40-329,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055597578,3303647802,128
2019-07-04,05-34-40-329,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303647802,1055597578,128
2019-07-04,05-34-40-329,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,277,False,False,True,64240,3303647802,1055599038,128
2019-07-04,05-34-40-329,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055599275,3303647802,128
2019-07-04,05-34-40-334,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,166,False,False,True,64240,1055599275,3303647802,128
2019-07-04,05-34-40-334,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,40,False,False,True,64240,3303647928,1055599275,128
2019-07-04,05-34-40-334,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,298,False,False,True,64240,2077609015,727284413,128
2019-07-04,05-34-40-334,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,1500,False,False,True,64240,153382329,305293727,128
2019-07-04,05-34-40-334,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,1500,False,False,True,64240,153382329,305295187,128
2019-07-04,05-34-40-334,50E549D02BD2,000C2916D761,192.168.137.10,37603,10.0.0.1,3128,40,False,False,True,64240,305296647,153382329,128
2019-07-04,05-34-40-334,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,1500,False,False,True,64240,153382329,305296647,128
2019-07-04,05-34-40-334,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,1500,False,False,True,64240,153382329,305298107,128
2019-07-04,05-34-40-334,50E549D02BD2,000C2916D761,192.168.137.10,37603,10.0.0.1,3128,40,False,False,True,64240,305299567,153382329,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,451,False,False,True,64240,153382329,305299567,128
2019-07-04,05-34-40-356,50E549D02BD2,000C2916D761,192.168.137.10,37603,10.0.0.1,3128,166,False,False,True,63829,305299978,153382329,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,40,False,False,True,64240,153382455,305299978,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,298,False,False,True,64240,3705759822,573986503,128
2019-07-04,05-34-40-356,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,464,False,False,True,63982,727284671,2077609015,128
2019-07-04,05-34-40-356,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,461,False,False,True,63982,573986761,3705759822,128
2019-07-04,05-34-40-356,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,476,False,False,True,64240,1055599275,3303647928,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,298,False,False,True,64240,3303647928,1055599275,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,40,False,False,True,64240,2077609439,727284671,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,40,False,False,True,64240,3705760243,573986761,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,40,False,False,True,64240,3303648364,1055599533,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,298,False,False,True,64240,153382455,305299978,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1450,False,False,True,64240,2077609439,727284671,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727286081,128
2019-07-04,05-34-40-356,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727287541,2077609439,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727287541,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727289001,128
2019-07-04,05-34-40-356,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727290461,2077609439,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727290461,128
2019-07-04,05-34-40-356,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1144,False,False,True,64240,2077609439,727291921,128
2019-07-04,05-34-40-356,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727293025,2077609439,128
2019-07-04,05-34-40-357,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727293025,128
2019-07-04,05-34-40-357,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727294485,128
2019-07-04,05-34-40-357,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727295945,2077609439,128
2019-07-04,05-34-40-357,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727295945,128
2019-07-04,05-34-40-357,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1406,False,False,True,64240,2077609439,727297405,128
2019-07-04,05-34-40-361,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727298771,2077609439,128
2019-07-04,05-34-40-361,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055599533,128
2019-07-04,05-34-40-361,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055600993,3303648364,128
2019-07-04,05-34-40-361,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055600993,128
2019-07-04,05-34-40-361,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055602453,128
2019-07-04,05-34-40-361,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055603913,3303648364,128
2019-07-04,05-34-40-361,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055603913,128
2019-07-04,05-34-40-361,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055605373,128
2019-07-04,05-34-40-361,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055606833,3303648364,128
2019-07-04,05-34-40-361,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055606833,128
2019-07-04,05-34-40-361,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1150,False,False,True,64240,3303648364,1055608293,128
2019-07-04,05-34-40-361,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055609403,3303648364,128
2019-07-04,05-34-40-362,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055609403,128
2019-07-04,05-34-40-362,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055610863,128
2019-07-04,05-34-40-362,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055612323,3303648364,128
2019-07-04,05-34-40-362,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1350,False,False,True,64240,3303648364,1055612323,128
2019-07-04,05-34-40-363,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705760243,573986761,128
2019-07-04,05-34-40-363,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705760243,573988221,128
2019-07-04,05-34-40-363,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,40,False,False,True,64240,573989681,3705760243,128
2019-07-04,05-34-40-363,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705760243,573989681,128
2019-07-04,05-34-40-363,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705760243,573991141,128
2019-07-04,05-34-40-363,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,40,False,False,True,64240,573992601,3705760243,128
2019-07-04,05-34-40-363,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1144,False,False,True,64240,3705760243,573992601,128
2019-07-04,05-34-40-363,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727298771,128
2019-07-04,05-34-40-363,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1400,False,False,True,64240,2077609439,727300231,128
2019-07-04,05-34-40-363,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727301591,2077609439,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705760243,573993705,128
2019-07-04,05-34-40-364,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,40,False,False,True,64240,573995165,3705760243,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,1500,False,False,True,64240,3705760243,573995165,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37594,603,False,False,True,64240,3705760243,573996625,128
2019-07-04,05-34-40-364,50E549D02BD2,000C2916D761,192.168.137.10,37594,10.0.0.1,3128,40,False,False,True,64240,573997188,3705760243,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727301591,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727303051,128
2019-07-04,05-34-40-364,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727304511,2077609439,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727304511,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727305971,128
2019-07-04,05-34-40-364,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727307431,2077609439,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727307431,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727308891,128
2019-07-04,05-34-40-364,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727310351,2077609439,128
2019-07-04,05-34-40-364,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727310351,128
2019-07-04,05-34-40-374,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1100,False,False,True,64240,2077609439,727311811,128
2019-07-04,05-34-40-374,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727312871,2077609439,128
2019-07-04,05-34-40-374,50E549D02BD2,000C2916D761,192.168.137.10,37603,10.0.0.1,3128,632,False,False,True,63571,305300236,153382455,128
2019-07-04,05-34-40-374,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37603,40,False,False,True,64240,153383047,305300236,128
2019-07-04,05-34-40-374,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,1500,False,False,True,64240,2077609439,727312871,128
2019-07-04,05-34-40-374,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37600,927,False,False,True,64240,2077609439,727314331,128
2019-07-04,05-34-40-374,50E549D02BD2,000C2916D761,192.168.137.10,37600,10.0.0.1,3128,40,False,False,True,64240,727315218,2077609439,128
2019-07-04,05-34-40-374,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37597,1500,False,False,True,64240,3303648364,1055613633,128
2019-07-04,05-34-40-374,50E549D02BD2,000C2916D761,192.168.137.10,37597,10.0.0.1,3128,40,False,False,True,64240,1055615093,3303648364,128
